-0.00891961, -0.0633906, -0.014809, -0.0660488
-0.00876715, -0.063473, -0.0123272, -0.066523
-0.00869921, -0.063525, -0.0129992, -0.0630917
-0.00844995, -0.063595, -0.0119771, -0.0662716
-0.00837251, -0.0636424, -0.010489, -0.0631337
-0.00820539, -0.0636826, -0.00846632, -0.0626853
-0.00807178, -0.063713, -0.00984003, -0.0599957
-0.0078148, -0.0637109, -0.00540959, -0.061679
-0.00778913, -0.0637232, -0.00565466, -0.0631464
-0.00756893, -0.0637359, -0.00341278, -0.0602311
-0.00753526, -0.0637405, -0.0029967, -0.0597432
-0.00735267, -0.0636297, 0.00143798, -0.0621344
-0.00713194, -0.0636671, 0.00432525, -0.0601748
-0.00699673, -0.063615, 0.00114008, -0.0576183
-0.0068744, -0.0635893, 0.00429462, -0.0575316
-0.00673802, -0.0634107, 0.00662007, -0.0567352
-0.00657512, -0.0633997, 0.00829185, -0.0541167
-0.00643084, -0.0633735, 0.00853414, -0.0558514
-0.00634984, -0.0632881, 0.00947264, -0.0550644
-0.00612851, -0.0630759, 0.0126389, -0.0549716
-0.00610423, -0.063013, 0.0140599, -0.0529195
-0.0059317, -0.063001, 0.0144126, -0.0539516
-0.00585013, -0.0628617, 0.0156587, -0.0509536
-0.00563048, -0.0625509, 0.0172642, -0.0534619
-0.00536225, -0.0624574, 0.0188084, -0.0517882
-0.00537132, -0.0623578, 0.0192613, -0.0496559
-0.00515714, -0.06209, 0.0210988, -0.0504431
-0.00517417, -0.0619813, 0.0208122, -0.0515329
-0.00509569, -0.0618695, 0.0216208, -0.0509093
-0.0049825, -0.0617356, 0.0215534, -0.0480597
-0.0048556, -0.0615608, 0.0242709, -0.0488044
-0.00468971, -0.0613638, 0.0252334, -0.0484077
-0.00459585, -0.0611689, 0.0250586, -0.0469996
-0.0046129, -0.0610569, 0.0257632, -0.046408
-0.00449644, -0.0606945, 0.0264463, -0.0462633
-0.00443642, -0.0605861, 0.0266872, -0.0474386
-0.00438798, -0.0604354, 0.0282844, -0.0456688
-0.00428141, -0.060274, 0.0243177, -0.0455859
-0.00426785, -0.0598782, 0.0275651, -0.0444149
-0.00426523, -0.0597461, 0.0292509, -0.0418984
-0.00412846, -0.0595728, 0.0270307, -0.0423833
-0.00413287, -0.0593975, 0.025291, -0.0438456
-0.00411156, -0.0589435, 0.0263892, -0.040077
-0.00402633, -0.0588481, 0.0288271, -0.0411527
-0.00405363, -0.0586317, 0.0276359, -0.038304
-0.00402319, -0.0584538, 0.0280565, -0.0421858
-0.00394586, -0.0578513, 0.0269178, -0.0397944
-0.00402379, -0.0576225, 0.025431, -0.0365802
-0.00397718, -0.0574651, 0.0263854, -0.0350008
-0.00402614, -0.0567875, 0.0236463, -0.0339828
-0.0040204, -0.0565479, 0.0258923, -0.0342995
-0.0040618, -0.0563407, 0.0220078, -0.0328712
-0.00402002, -0.0558488, 0.0220559, -0.0325072
-0.00406975, -0.0556946, 0.0211193, -0.0340979
-0.00407408, -0.0554338, 0.0202209, -0.0317697
-0.00406018, -0.0551981, 0.0190376, -0.0320169
-0.00416148, -0.054687, 0.0213887, -0.0310295
-0.004162, -0.0544961, 0.0186657, -0.0307438
-0.00420294, -0.0542098, 0.0183194, -0.0306932
-0.00421528, -0.0539421, 0.0153383, -0.0293438
-0.00435757, -0.0534506, 0.0158533, -0.0266676
-0.00430604, -0.0532515, 0.0137801, -0.0281738
-0.00440565, -0.0529812, 0.0128041, -0.026323
-0.00446603, -0.0527247, 0.0137868, -0.0255856
-0.00457519, -0.0521847, 0.0111375, -0.0265862
-0.00459775, -0.051937, 0.00998729, -0.0256176
-0.00466467, -0.0516829, 0.00944879, -0.0256857
-0.00469443, -0.0514246, 0.00611294, -0.0236762
-0.00486621, -0.0506113, 0.00456436, -0.022344
-0.00485403, -0.0503391, 0.00609902, -0.0198351
-0.00490731, -0.0500551, 0.00487603, -0.0187085
-0.00505729, -0.049468, 0.000554327, -0.017799
-0.00513652, -0.0491894, 0.000125289, -0.0162648
-0.00511989, -0.0489261, 0.000682114, -0.019796
-0.00520013, -0.0486315, -0.00150057, -0.0170265
-0.00535896, -0.0477747, -0.00435576, -0.0139489
-0.0054395, -0.047478, -0.00497616, -0.0151818
-0.0054327, -0.0471928, -0.0058939, -0.0119951
-0.00568545, -0.0462893, -0.00637579, -0.00756014
-0.00569462, -0.0459985, -0.00765263, -0.00873186
-0.00579037, -0.0456839, -0.00749933, -0.00786673
-0.0059057, -0.0447931, -0.00802733, -0.00743674
-0.00599023, -0.0444819, -0.01299, -0.00455809
-0.00597031, -0.0441962, -0.0130184, -0.00280727
-0.00608931, -0.0435593, -0.0127159, -0.00104543
-0.00611728, -0.0432761, -0.0149323, -0.00194228
-0.0061711, -0.0429648, -0.0130529, 0.00257686
-0.00615819, -0.0426715, -0.0137527, -4.47534e-05
-0.00623796, -0.0420528, -0.0157007, 0.00168894
-0.00632255, -0.0417428, -0.0159488, 0.00114833
-0.00632713, -0.0414507, -0.0167258, 0.00387218
-0.00633039, -0.0411474, -0.0170613, 0.00466335
-0.00637751, -0.0405243, -0.016864, 0.00779498
-0.00645053, -0.0402308, -0.0159941, 0.00604723
-0.00646222, -0.0399398, -0.01713, 0.00821098
-0.00646156, -0.0396058, -0.0206467, 0.0104627
-0.00654806, -0.0387171, -0.0172154, 0.00917935
-0.00655405, -0.0384176, -0.0194442, 0.0102208
-0.00653554, -0.0381194, -0.0194133, 0.0119959
-0.00655154, -0.0375234, -0.0192907, 0.0108829
-0.00655902, -0.0372397, -0.0203696, 0.0120039
-0.00658443, -0.036913, -0.0199817, 0.00894835
-0.00656151, -0.0366355, -0.018549, 0.0142815
-0.00656521, -0.035745, -0.0189987, 0.0151162
-0.00658713, -0.0354508, -0.0209774, 0.0152017
-0.00659541, -0.0351281, -0.0193708, 0.0141164
-0.00649551, -0.0342932, -0.0206792, 0.0155673
-0.0064803, -0.0340278, -0.0194909, 0.0159461
-0.00647278, -0.0337155, -0.0211338, 0.0157442
-0.00639801, -0.0328418, -0.0166735, 0.0195446
-0.00636425, -0.0325653, -0.0194268, 0.0197313
-0.00631649, -0.0322929, -0.0185619, 0.0196014
-0.00622412, -0.0314488, -0.0186963, 0.0210702
-0.0061823, -0.0311856, -0.0168824, 0.0205316
-0.00614379, -0.030933, -0.0143675, 0.0225119
-0.00605877, -0.0303742, -0.0138025, 0.0245436
-0.00602408, -0.0301218, -0.0127684, 0.0249875
-0.00596754, -0.0298677, -0.0142455, 0.0252836
-0.00592114, -0.029585, -0.0142611, 0.0243639
-0.00581325, -0.0291089, -0.0136345, 0.0268637
-0.00572845, -0.0288167, -0.0100281, 0.0245394
-0.0057023, -0.0286017, -0.0119241, 0.0263667
-0.00565061, -0.0283321, -0.00880432, 0.0276546
-0.00554218, -0.0278771, -0.00899085, 0.0252036
-0.00547395, -0.0276137, -0.010264, 0.0272155
-0.00541712, -0.0273817, -0.00784111, 0.0274434
-0.00535561, -0.0271455, -0.00651478, 0.0286352
-0.00522807, -0.0266999, -0.0068672, 0.0288633
-0.00515588, -0.0264751, -0.00745751, 0.0278736
-0.00507478, -0.0262581, -0.00623909, 0.0310722
-0.00501327, -0.0260367, -0.00448695, 0.0293055
-0.00488842, -0.0256089, -0.0026774, 0.027635
-0.00482699, -0.025411, -0.00361111, 0.0279616
-0.00475715, -0.0252036, -0.00295037, 0.0291471
-0.00469204, -0.0249831, -0.00375162, 0.0284576
-0.00454388, -0.0246112, -0.0002898, 0.0275668
-0.00446538, -0.0243955, -0.000312869, 0.0289898
-0.0044203, -0.0242337, -0.000891284, 0.0278817
-0.00432854, -0.0240207, 0.000655123, 0.0275907
-0.00414169, -0.0234776, 0.00197173, 0.0271056
-0.0040698, -0.0233108, 0.00128607, 0.0278076
-0.00399646, -0.0231326, 0.00483779, 0.0263876
-0.00379693, -0.0226257, 0.00627361, 0.0270997
-0.00373975, -0.0224659, 0.00904272, 0.024933
-0.00366683, -0.02231, 0.00637632, 0.0271218
-0.00346467, -0.0218308, 0.00820135, 0.0251348
-0.00340024, -0.0216784, 0.00767098, 0.0225007
-0.00333925, -0.0215332, 0.0061197, 0.0223929
-0.00322501, -0.021249, 0.00813655, 0.0253673
-0.00314792, -0.0211118, 0.00857731, 0.0237844
-0.00310952, -0.020979, 0.0100312, 0.0243155
-0.00304601, -0.020838, 0.0105329, 0.0229107
-0.00293052, -0.0205726, 0.00846712, 0.0234512
-0.00287497, -0.0204394, 0.0121363, 0.022271
-0.00282768, -0.0203112, 0.0112187, 0.0220037
-0.002782, -0.0201987, 0.011888, 0.0231673
-0.00262532, -0.0198539, 0.0123881, 0.0200471
-0.00256838, -0.0197359, 0.0119428, 0.0217001
-0.00252441, -0.0196202, 0.0129146, 0.0194165
-0.00243496, -0.0193939, 0.0104941, 0.0192905
-0.00240177, -0.0193061, 0.0135088, 0.0181294
-0.00236434, -0.019195, 0.0138012, 0.0170595
-0.00232292, -0.0191008, 0.0138924, 0.019337
-0.00223946, -0.0189, 0.0113837, 0.0174261
-0.00221069, -0.018806, 0.0138804, 0.0169273
-0.00216543, -0.0187149, 0.0134447, 0.0171008
-0.00213535, -0.0186236, 0.0123678, 0.0174922
-0.0020818, -0.0184393, 0.0123329, 0.0177271
-0.00205051, -0.0183612, 0.0133975, 0.0136206
-0.00202282, -0.0182746, 0.0107141, 0.0147332
-0.00199297, -0.0181892, 0.0104777, 0.0137986
-0.0019431, -0.0180271, 0.0130113, 0.0141559
-0.00191008, -0.0179405, 0.0128244, 0.0161877
-0.00190111, -0.0178724, 0.0101169, 0.0143266
-0.0018793, -0.0177859, 0.0103167, 0.0130216
-0.00182514, -0.017572, 0.0100621, 0.0124417
-0.00180651, -0.0174969, 0.012456, 0.012205
-0.00178723, -0.0174319, 0.00921666, 0.0126202
-0.00175282, -0.0172283, 0.00929693, 0.0121536
-0.00172621, -0.0171592, 0.00930384, 0.0124153
-0.00172505, -0.0170965, 0.0112533, 0.0121934
-0.00169768, -0.0169275, 0.00745739, 0.0111814
-0.0016982, -0.0168663, 0.0098132, 0.0104488
-0.00169807, -0.0168027, 0.0083718, 0.0116392
-0.00168592, -0.016642, 0.00815718, 0.0105222
-0.0016707, -0.0166012, 0.00935074, 0.0092058
-0.00168239, -0.0165454, 0.00787224, 0.00937917
-0.00168478, -0.0164437, 0.00689949, 0.0107406
-0.00167958, -0.0163986, 0.00416446, 0.00992594
-0.00168204, -0.0163569, 0.00557293, 0.00828575
-0.00168891, -0.0163094, 0.00508276, 0.00810884
-0.0016979, -0.0161759, 0.00319911, 0.00696942
-0.00169232, -0.0161382, 0.0036357, 0.00847249
-0.0017133, -0.0160895, 0.0020295, 0.00768879
-0.00170815, -0.0159712, 0.000940728, 0.00602294
-0.00171725, -0.0159331, 0.00404495, 0.00526296
-0.00172297, -0.0158946, 0.00148995, 0.00449488
-0.00173071, -0.015818, 0.000442507, 0.00557122
-0.0017418, -0.0157813, -0.000202187, 0.00541066
-0.00174915, -0.0157407, -0.00172891, 0.00799461
-0.0017579, -0.0157051, -0.000460567, 0.00649958
-0.00176299, -0.015599, -0.000211414, 0.00678309
-0.00176587, -0.0155674, -0.00312313, 0.00450018
-0.00176188, -0.0155361, -0.00413704, 0.00626966
-0.0017686, -0.0154707, -0.00232699, 0.00358058
-0.00177478, -0.0154413, -0.00100695, 0.00405245
-0.00177902, -0.0154091, -0.00354993, 0.00430067
-0.00177352, -0.0153814, -0.00294462, 0.00466117
-0.0017825, -0.0152919, -0.00455146, 0.00484406
-0.0017817, -0.0152634, -0.00552846, 0.0054721
-0.00177034, -0.0152379, -0.00315654, 0.00487712
-0.00178012, -0.0151807, -0.00350576, 0.00353108
-0.00178337, -0.0151533, -0.00694515, 0.00515978
-0.00177836, -0.0151287, -0.00562626, 0.00333285
-0.00176166, -0.0151086, -0.00546198, 0.00488354
-0.00176074, -0.015053, -0.0051576, 0.00262875
-0.00176265, -0.0150276, -0.00477282, 0.00436944
-0.00174654, -0.0150033, -0.00576105, 0.0032242
-0.00173552, -0.0149798, -0.00510222, 0.00171103
-0.00173075, -0.0149323, -0.00542834, 0.00319186
-0.00171886, -0.0149106, -0.00457787, 0.00422023
-0.00171562, -0.0148864, -0.00297248, 0.00367468
-0.00170255, -0.0148603, -0.00358865, 0.00146414
-0.00168862, -0.0148107, -0.00283027, 0.00482608
-0.00167407, -0.0147934, -0.00597309, 0.00330007
-0.00166602, -0.0147703, -0.00410418, 0.00353467
-0.00165861, -0.0147452, -0.00526591, 0.00275855
-0.00162335, -0.0147053, -0.00589925, 0.00423941
-0.00160995, -0.0146854, -0.00577718, 0.0041736
-0.001591, -0.0146658, -0.00393349, 0.00511029
-0.00158262, -0.0146479, -0.00501348, 0.00239385
-0.00156001, -0.0146107, -0.00545167, 0.00276063
-0.00153608, -0.0145939, -0.00520057, 0.002811
-0.00152595, -0.0145757, -0.00349918, 0.00155846
-0.00150702, -0.0145596, -0.00688745, 0.00398321
-0.00146202, -0.0145273, -0.00458062, 0.00392079
-0.00145061, -0.0145122, -0.00217427, 0.00297587
-0.00141661, -0.0144967, -0.00491891, 0.00420001
-0.00140379, -0.0144805, -0.0056151, 0.00223665
-0.00134921, -0.0144555, -0.00449983, 0.00264383
-0.00133746, -0.0144407, -0.0034759, 0.00183838
-0.00131519, -0.0144305, -0.00393271, 0.00520771
-0.00128744, -0.01442, -0.00509787, 0.00193471
-0.00124693, -0.0143899, -0.0036779, 0.00169226
-0.00122082, -0.01438, -0.00405526, 0.00152699
-0.00119537, -0.0143689, -0.0037764, 0.00149718
-0.0011829, -0.0143545, -0.00492395, -0.000457778
-0.00110187, -0.0143187, -0.00199893, 0.0039804
-0.0010627, -0.0143121, -5.34257e-05, 0.00284976
-0.00104376, -0.0142961, -0.00333735, -0.00101033
-0.000982669, -0.0142724, -0.00120898, 0.000801786
-0.000960948, -0.0142624, 0.000138012, 0.000160927
-0.000926824, -0.0142568, -0.00019724, 0.000584517
-0.000897267, -0.014247, 0.00125172, 0.000879897
-0.000840895, -0.0142249, -0.00016798, 0.00232618
-0.000821411, -0.0142131, -0.000806229, 0.00183022
-0.000799045, -0.0141992, -0.000205271, 0.00176128
-0.000774182, -0.0141876, 0.00174181, -0.000140102
-0.000684868, -0.0141628, 0.0023914, 0.00173944
-0.000663243, -0.0141582, -0.000571586, 0.00141772
-0.000616031, -0.0141527, 0.00182519, -0.000480148
-0.000559861, -0.0141181, 0.00186916, 0.000617824
-0.000518074, -0.0141164, 0.00378961, -0.000230045
-0.000501379, -0.0141042, 0.00228743, 0.000674539
-0.000418691, -0.0140765, 0.00331594, -0.00255864
-0.000383034, -0.0140722, 0.00232407, -0.00188032
-0.000358283, -0.0140644, 0.00326601, -0.000222944
-0.000307649, -0.0140423, 0.00246188, -0.000982509
-0.000283757, -0.0140333, 0.00214363, -0.00203512
